PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28589176","ARHGEF9 disease: Phenotype clarification and genotype-phenotype correlation","Alber M, Kalscheuer VM, Marco E, Sherr E, Lesca G, Till M, Gradek G, Wiesener A, Korenke C, Mercier S, Becker F, Yamamoto T, Scherer SW, Marshall CR, Walker S, Dutta UR, Dalal AB, Suckow V, Jamali P, Kahrizi K, Najmabadi H, Minassian BA.","Neurol Genet. 2017 May 26;3(3):e148. doi: 10.1212/NXG.0000000000000148. eCollection 2017 Jun.","Alber M","Neurol Genet","2017","2017/06/08","PMC5446782","","10.1212/NXG.0000000000000148"
"29466841","Seizures and disturbed brain potassium dynamics in the leukodystrophy megalencephalic leukoencephalopathy with subcortical cysts","Dubey M, Brouwers E, Hamilton EMC, Stiedl O, Bugiani M, Koch H, Kole MHP, Boschert U, Wykes RC, Mansvelder HD, van der Knaap MS, Min R.","Ann Neurol. 2018 Mar;83(3):636-649. doi: 10.1002/ana.25190. Epub 2018 Mar 13.","Dubey M","Ann Neurol","2018","2018/02/22","PMC5900999","","10.1002/ana.25190"
"30386286","Aberrant Sensory Gating of the Primary Somatosensory Cortex Contributes to the Motor Circuit Dysfunction in Paroxysmal Kinesigenic Dyskinesia","Liu YT, Chen YC, Kwan SY, Chou CC, Yu HY, Yen DJ, Liao KK, Chen WT, Lin YY, Chen RS, Jih KY, Lu SF, Wu YT, Wang PS, Hsiao FJ.","Front Neurol. 2018 Oct 15;9:831. doi: 10.3389/fneur.2018.00831. eCollection 2018.","Liu YT","Front Neurol","2018","2018/11/03","PMC6198142","","10.3389/fneur.2018.00831"
"34320850","A novel gain-of-function sodium channel β2 subunit mutation in idiopathic small fiber neuropathy","Alsaloum M, Labau JIR, Sosniak D, Zhao P, Almomani R, Gerrits M, Hoeijmakers JGJ, Lauria G, Faber CG, Waxman SG, Dib-Hajj S.","J Neurophysiol. 2021 Sep 1;126(3):827-839. doi: 10.1152/jn.00184.2021. Epub 2021 Jul 28.","Alsaloum M","J Neurophysiol","2021","2021/07/29","PMC8461825","","10.1152/jn.00184.2021"
"32062759","Novel mutations in the KCNJ10 gene associated to a distinctive ataxia, sensorineural hearing loss and spasticity clinical phenotype","Morin M, Forst AL, Pérez-Torre P, Jiménez-Escrig A, Barca-Tierno V, García-Galloway E, Warth R, Lopez-Sendón Moreno JL, Moreno-Pelayo MA.","Neurogenetics. 2020 Apr;21(2):135-143. doi: 10.1007/s10048-020-00605-6. Epub 2020 Feb 15.","Morin M","Neurogenetics","2020","2020/02/17","","","10.1007/s10048-020-00605-6"
"26311765","TRPM2, a Susceptibility Gene for Bipolar Disorder, Regulates Glycogen Synthase Kinase-3 Activity in the Brain","Jang Y, Lee SH, Lee B, Jung S, Khalid A, Uchida K, Tominaga M, Jeon D, Oh U.","J Neurosci. 2015 Aug 26;35(34):11811-23. doi: 10.1523/JNEUROSCI.5251-14.2015.","Jang Y","J Neurosci","2015","2015/08/28","PMC6705460","","10.1523/JNEUROSCI.5251-14.2015"
"33847457","Heterozygous variants in SPTBN1 cause intellectual disability and autism","Rosenfeld JA, Xiao R, Bekheirnia MR, Kanani F, Parker MJ, Koenig MK, van Haeringen A, Ruivenkamp C, Rosmaninho-Salgado J, Almeida PM, Sá J, Pinto Basto J, Palen E, Oetjens KF, Burrage LC, Xia F, Liu P, Eng CM; Undiagnosed Diseases Network, Yang Y, Posey JE, Lee BH.","Am J Med Genet A. 2021 Jul;185(7):2037-2045. doi: 10.1002/ajmg.a.62201. Epub 2021 Apr 13.","Rosenfeld JA","Am J Med Genet A","2021","2021/04/13","","","10.1002/ajmg.a.62201"
"34135733","Deciphering in silico the Role of Mutated Na (V) 1.1 Sodium Channels in Enhancing Trigeminal Nociception in Familial Hemiplegic Migraine Type 3","Suleimanova A, Talanov M, van den Maagdenberg AMJM, Giniatullin R.","Front Cell Neurosci. 2021 May 31;15:644047. doi: 10.3389/fncel.2021.644047. eCollection 2021.","Suleimanova A","Front Cell Neurosci","2021","2021/06/17","PMC8200561","","10.3389/fncel.2021.644047"
"22272661","Development and validation of a fluorescence-based HTS assay for the identification of P/Q-type calcium channel blockers","Mezler M, Hermann D, Swensen AM, Draguhn A, Terstappen GC, Gross G, Schoemaker H, Freiberg G, Pratt S, Gopalakrishnan SM, Nimmrich V.","Comb Chem High Throughput Screen. 2012 Jun 1;15(5):372-85. doi: 10.2174/138620712800194503.","Mezler M","Comb Chem High Throughput Screen","2012","2012/01/26","","","10.2174/138620712800194503"
"21549603","TRPM channels modulate epileptic-like convulsions via systemic ion homeostasis","Stawicki TM, Zhou K, Yochem J, Chen L, Jin Y.","Curr Biol. 2011 May 24;21(10):883-8. doi: 10.1016/j.cub.2011.03.070. Epub 2011 May 5.","Stawicki TM","Curr Biol","2011","2011/05/10","PMC4034270","NIHMS574408","10.1016/j.cub.2011.03.070"
"17620322","ATP depletion inhibits the endocytosis of ClC-2","Dhani SU, Kim Chiaw P, Huan LJ, Bear CE.","J Cell Physiol. 2008 Jan;214(1):273-80. doi: 10.1002/jcp.21192.","Dhani SU","J Cell Physiol","2008","2007/07/11","","","10.1002/jcp.21192"
"33802230","Refining Genotypes and Phenotypes in KCNA2-Related Neurological Disorders","Döring JH, Schröter J, Jüngling J, Biskup S, Klotz KA, Bast T, Dietel T, Korenke GC, Christoph S, Brennenstuhl H, Rubboli G, Møller RS, Lesca G, Chaix Y, Kölker S, Hoffmann GF, Lemke JR, Syrbe S.","Int J Mol Sci. 2021 Mar 10;22(6):2824. doi: 10.3390/ijms22062824.","Döring JH","Int J Mol Sci","2021","2021/04/03","PMC7999221","","10.3390/ijms22062824"
"33240831","Clinical Forms and GRIN2A Genotype of Severe End of Epileptic-Aphasia Spectrum Disorder","Li X, Xie LL, Han W, Hong SQ, Ma JN, Wang J, Jiang L.","Front Pediatr. 2020 Nov 6;8:574803. doi: 10.3389/fped.2020.574803. eCollection 2020.","Li X","Front Pediatr","2020","2020/11/26","PMC7677254","","10.3389/fped.2020.574803"
"34101060","Age-dependent neurological phenotypes in a mouse model of PRRT2-related diseases","Aj F, T M, C I, C BM, Kj N, H L, A N, Sm V, Y-H F, Lj P.","Neurogenetics. 2021 Jul;22(3):171-185. doi: 10.1007/s10048-021-00645-6. Epub 2021 Jun 8.","Aj F","Neurogenetics","2021","2021/06/08","PMC8241743","","10.1007/s10048-021-00645-6"
"33113376","PICK1 Controls Activity-Dependent Synaptic Vesicle Cargo Retrieval","Yong XLH, Cousin MA, Anggono V.","Cell Rep. 2020 Oct 27;33(4):108312. doi: 10.1016/j.celrep.2020.108312.","Yong XLH","Cell Rep","2020","2020/10/28","","","10.1016/j.celrep.2020.108312"
"30467464","Multiple Critical Periods for Rapamycin Treatment to Correct Structural Defects in Tsc-1-Suppressed Brain","Cox RL, Calderon de Anda F, Mangoubi T, Yoshii A.","Front Mol Neurosci. 2018 Nov 8;11:409. doi: 10.3389/fnmol.2018.00409. eCollection 2018.","Cox RL","Front Mol Neurosci","2018","2018/11/24","PMC6237075","","10.3389/fnmol.2018.00409"
"29410496","Identification of a novel Na(+)-coupled Fe(3+)-citrate transport system, distinct from mammalian INDY, for uptake of citrate in mammalian cells","Ogura J, Babu E, Miyauchi S, Ramachandran S, Nemeth E, Bhutia YD, Ganapathy V.","Sci Rep. 2018 Feb 6;8(1):2519. doi: 10.1038/s41598-018-20620-w.","Ogura J","Sci Rep","2018","2018/02/08","PMC5802838","","10.1038/s41598-018-20620-w"
"28199087","Expression, Purification, and Properties of a Human Arachidonoyl-Specific Isoform of Diacylglycerol Kinase","Jennings W, Doshi S, Hota PK, Prodeus A, Black S, Epand RM.","Biochemistry. 2017 Mar 7;56(9):1337-1347. doi: 10.1021/acs.biochem.6b01193. Epub 2017 Feb 24.","Jennings W","Biochemistry","2017","2017/02/16","","","10.1021/acs.biochem.6b01193"
"26647834","Loss of synaptic Zn2+ transporter function increases risk of febrile seizures","Hildebrand MS, Phillips AM, Mullen SA, Adlard PA, Hardies K, Damiano JA, Wimmer V, Bellows ST, McMahon JM, Burgess R, Hendrickx R, Weckhuysen S, Suls A, De Jonghe P, Scheffer IE, Petrou S, Berkovic SF, Reid CA.","Sci Rep. 2015 Dec 9;5:17816. doi: 10.1038/srep17816.","Hildebrand MS","Sci Rep","2015","2015/12/10","PMC4673435","","10.1038/srep17816"
"27050163","Knockdown of Carboxypeptidase A6 in Zebrafish Larvae Reduces Response to Seizure-Inducing Drugs and Causes Changes in the Level of mRNAs Encoding Signaling Molecules","Lopes MW, Sapio MR, Leal RB, Fricker LD.","PLoS One. 2016 Apr 6;11(4):e0152905. doi: 10.1371/journal.pone.0152905. eCollection 2016.","Lopes MW","PLoS One","2016","2016/04/07","PMC4822968","","10.1371/journal.pone.0152905"
"29771335","Loss of fragile X protein FMRP impairs homeostatic synaptic downscaling through tumor suppressor p53 and ubiquitin E3 ligase Nedd4-2","Lee KY, Jewett KA, Chung HJ, Tsai NP.","Hum Mol Genet. 2018 Aug 15;27(16):2805-2816. doi: 10.1093/hmg/ddy189.","Lee KY","Hum Mol Genet","2018","2018/05/18","PMC6454515","","10.1093/hmg/ddy189"
"28627419","ARX polyalanine expansion mutations lead to migration impediment in the rostral cortex coupled with a developmental deficit of calbindin-positive cortical GABAergic interneurons","Lee K, Ireland K, Bleeze M, Shoubridge C.","Neuroscience. 2017 Aug 15;357:220-231. doi: 10.1016/j.neuroscience.2017.06.010. Epub 2017 Jun 13.","Lee K","Neuroscience","2017","2017/06/20","","","10.1016/j.neuroscience.2017.06.010"
"27066567","Mutation in PNKP presenting initially as axonal Charcot-Marie-Tooth disease","Pedroso JL, Rocha CR, Macedo-Souza LI, De Mario V, Marques W Jr, Barsottini OG, Bulle Oliveira AS, Menck CF, Kok F.","Neurol Genet. 2015 Oct 22;1(4):e30. doi: 10.1212/NXG.0000000000000030. eCollection 2015 Dec.","Pedroso JL","Neurol Genet","2015","2016/04/12","PMC4811384","","10.1212/NXG.0000000000000030"
"27482086","Leaky RyR2 channels unleash a brainstem spreading depolarization mechanism of sudden cardiac death","Aiba I, Wehrens XH, Noebels JL.","Proc Natl Acad Sci U S A. 2016 Aug 16;113(33):E4895-903. doi: 10.1073/pnas.1605216113. Epub 2016 Aug 1.","Aiba I","Proc Natl Acad Sci U S A","2016","2016/08/03","PMC4995941","","10.1073/pnas.1605216113"
"28468816","Novel Mutations in Synaptic Transmission Genes Suppress Neuronal Hyperexcitation in Caenorhabditis elegans","McCulloch KA, Qi YB, Takayanagi-Kiya S, Jin Y, Cherra SJ 3rd.","G3 (Bethesda). 2017 Jul 5;7(7):2055-2063. doi: 10.1534/g3.117.042598.","McCulloch KA","G3 (Bethesda)","2017","2017/05/05","PMC5499116","","10.1534/g3.117.042598"
"34092786","PRICKLE2 revisited-further evidence implicating PRICKLE2 in neurodevelopmental disorders","Bayat A, Iqbal S, Borredy K, Amiel J, Zweier C, Barcia G, Kraus C, Weyhreter H, Bassuk AG, Chopra M, Rubboli G, Møller RS.","Eur J Hum Genet. 2021 Aug;29(8):1235-1244. doi: 10.1038/s41431-021-00912-y. Epub 2021 Jun 7.","Bayat A","Eur J Hum Genet","2021","2021/06/07","PMC8385026","","10.1038/s41431-021-00912-y"
"31862541","Loss of presenilin 2 age-dependently alters susceptibility to acute seizures and kindling acquisition","Beckman M, Knox K, Koneval Z, Smith C, Jayadev S, Barker-Haliski M.","Neurobiol Dis. 2020 Mar;136:104719. doi: 10.1016/j.nbd.2019.104719. Epub 2019 Dec 17.","Beckman M","Neurobiol Dis","2020","2019/12/22","PMC7462087","NIHMS1622056","10.1016/j.nbd.2019.104719"
"25635461","Mechanisms of anion conduction by coupled glutamate transporters","Machtens JP, Kortzak D, Lansche C, Leinenweber A, Kilian P, Begemann B, Zachariae U, Ewers D, de Groot BL, Briones R, Fahlke C.","Cell. 2015 Jan 29;160(3):542-53. doi: 10.1016/j.cell.2014.12.035.","Machtens JP","Cell","2015","2015/01/31","","","10.1016/j.cell.2014.12.035"
"20022885","Interaction between mutations in the slide helix of Kir6.2 associated with neonatal diabetes and neurological symptoms","Männikkö R, Jefferies C, Flanagan SE, Hattersley A, Ellard S, Ashcroft FM.","Hum Mol Genet. 2010 Mar 15;19(6):963-72. doi: 10.1093/hmg/ddp554. Epub 2009 Dec 18.","Männikkö R","Hum Mol Genet","2010","2009/12/22","PMC2830823","","10.1093/hmg/ddp554"
"33648541","Clinical and molecular characterization of patients with adenylosuccinate lyase deficiency","Mastrogiorgio G, Macchiaiolo M, Buonuomo PS, Bellacchio E, Bordi M, Vecchio D, Brown KP, Watson NK, Contardi B, Cecconi F, Tartaglia M, Bartuli A.","Orphanet J Rare Dis. 2021 Mar 1;16(1):112. doi: 10.1186/s13023-021-01731-6.","Mastrogiorgio G","Orphanet J Rare Dis","2021","2021/03/02","PMC7919308","","10.1186/s13023-021-01731-6"
"33349335","A structure of substrate-bound Synaptojanin1 provides new insights in its mechanism and the effect of disease mutations","Paesmans J, Martin E, Deckers B, Berghmans M, Sethi R, Loeys Y, Pardon E, Steyaert J, Verstreken P, Galicia C, Versées W.","Elife. 2020 Dec 22;9:e64922. doi: 10.7554/eLife.64922.","Paesmans J","Elife","2020","2020/12/22","PMC7781601","","10.7554/eLife.64922"
"33398801","Revisiting Brain Tuberous Sclerosis Complex in Rat and Human: Shared Molecular and Cellular Pathology Leads to Distinct Neurophysiological and Behavioral Phenotypes","Kútna V, O'Leary VB, Newman E, Hoschl C, Ovsepian SV.","Neurotherapeutics. 2021 Apr;18(2):845-858. doi: 10.1007/s13311-020-01000-7. Epub 2021 Jan 4.","Kútna V","Neurotherapeutics","2021","2021/01/05","PMC8423952","","10.1007/s13311-020-01000-7"
"34229113","Phenotypic heterogeneity and mosaicism in Xia-Gibbs syndrome: Five Danish patients with novel variants in AHDC1","Faergeman SL, Bojesen AB, Rasmussen M, Becher N, Andreasen L, Andersen BN, Erbs E, Lildballe DL, Nielsen JEK, Zilmer M, Hammer TB, Andersen MØ, Brasch-Andersen C, Fagerberg CR, Illum NO, Thorup MB, Gregersen PA.","Eur J Med Genet. 2021 Sep;64(9):104280. doi: 10.1016/j.ejmg.2021.104280. Epub 2021 Jul 3.","Faergeman SL","Eur J Med Genet","2021","2021/07/06","","","10.1016/j.ejmg.2021.104280"
"29255182","A novel homozygous ARL13B variant in patients with Joubert syndrome impairs its guanine nucleotide-exchange factor activity","Rafiullah R, Long AB, Ivanova AA, Ali H, Berkel S, Mustafa G, Paramasivam N, Schlesner M, Wiemann S, Wade RC, Bolthauser E, Blum M, Kahn RA, Caspary T, Rappold GA.","Eur J Hum Genet. 2017 Dec;25(12):1324-1334. doi: 10.1038/s41431-017-0031-0. Epub 2017 Nov 15.","Rafiullah R","Eur J Hum Genet","2017","2017/12/20","PMC5865152","","10.1038/s41431-017-0031-0"
"34047014","HECW2-related disorder in four Japanese patients","Yanagishita T, Hirade T, Shimojima Yamamoto K, Funatsuka M, Miyamoto Y, Maeda M, Yanagi K, Kaname T, Nagata S, Nagata M, Ishihara Y, Miyashita Y, Asano Y, Sakata Y, Kosaki K, Yamamoto T.","Am J Med Genet A. 2021 Oct;185(10):2895-2902. doi: 10.1002/ajmg.a.62363. Epub 2021 May 28.","Yanagishita T","Am J Med Genet A","2021","2021/05/28","","","10.1002/ajmg.a.62363"
"33168986","Novel FARS2 variants in patients with early onset encephalopathy with or without epilepsy associated with long survival","Barcia G, Rio M, Assouline Z, Zangarelli C, Roux CJ, de Lonlay P, Steffann J, Desguerre I, Munnich A, Bonnefont JP, Boddaert N, Rötig A, Metodiev MD, Ruzzenente B.","Eur J Hum Genet. 2021 Mar;29(3):533-538. doi: 10.1038/s41431-020-00757-x. Epub 2020 Nov 9.","Barcia G","Eur J Hum Genet","2021","2020/11/10","PMC7940479","","10.1038/s41431-020-00757-x"
"32259093","Venom Peptides with Dual Modulatory Activity on the Voltage-Gated Sodium Channel Na(V)1.1 Provide Novel Leads for Development of Antiepileptic Drugs","Chow CY, Chin YK, Walker AA, Guo S, Blomster LV, Ward MJ, Herzig V, Rokyta DR, King GF.","ACS Pharmacol Transl Sci. 2019 Nov 25;3(1):119-134. doi: 10.1021/acsptsci.9b00079. eCollection 2020 Feb 14.","Chow CY","ACS Pharmacol Transl Sci","2019","2020/04/08","PMC7088997","","10.1021/acsptsci.9b00079"
"31479876","Generation of the induced human pluripotent stem cell lines CSSi009-A from a patient with a GNB5 pathogenic variant, and CSSi010-A from a CRISPR/Cas9 engineered GNB5 knock-out human cell line","Malerba N, Benzoni P, Squeo GM, Milanesi R, Giannetti F, Sadleir LG, Poke G, Augello B, Croce AI, Barbuti A, Merla G.","Stem Cell Res. 2019 Oct;40:101547. doi: 10.1016/j.scr.2019.101547. Epub 2019 Aug 22.","Malerba N","Stem Cell Res","2019","2019/09/04","","","10.1016/j.scr.2019.101547"
"32743495","Identification and characterization of rare toll-like receptor 3 variants in patients with autoimmune Addison's disease","Aslaksen S, Wolff AB, Vigeland MD, Breivik L, Sheng Y, Oftedal BE, Artaza H, Skinningsrud B, Undlien DE, Selmer KK, Husebye ES, Bratland E.","J Transl Autoimmun. 2019 May 28;1:100005. doi: 10.1016/j.jtauto.2019.100005. eCollection 2019 Apr.","Aslaksen S","J Transl Autoimmun","2019","2020/08/04","PMC7388336","","10.1016/j.jtauto.2019.100005"
"25439488","Disruption of SOX6 is associated with a rapid-onset dopa-responsive movement disorder, delayed development, and dysmorphic features","Ebrahimi-Fakhari D, Maas B, Haneke C, Niehues T, Hinderhofer K, Assmann BE, Runz H.","Pediatr Neurol. 2015 Jan;52(1):115-8. doi: 10.1016/j.pediatrneurol.2014.08.021. Epub 2014 Sep 17.","Ebrahimi-Fakhari D","Pediatr Neurol","2015","2014/12/03","","","10.1016/j.pediatrneurol.2014.08.021"
"33996354","A case series of adult patients affected by EAST/SeSAME syndrome suggests more severe disease in subjects bearing KCNJ10 truncating mutations","Suzumoto Y, Columbano V, Gervasi L, Giunta R, Mattina T, Trimarchi G, Capolongo G, Simeoni M, Perna AF, Zacchia M, Toriello G, Pollastro RM, Rapisarda F, Capasso G, Trepiccione F.","Intractable Rare Dis Res. 2021 May;10(2):95-101. doi: 10.5582/irdr.2020.03158.","Suzumoto Y","Intractable Rare Dis Res","2021","2021/05/17","PMC8122315","","10.5582/irdr.2020.03158"
"25529926","Lipoid proteinosis: phenotypic heterogeneity in Iranian families with c.507delT mutation in ECM1","Youssefian L, Vahidnezhad H, Daneshpazhooh M, Abdollahzadeh S, Talari H, Khoshnevisan A, Chams-Davatchi C, Mobasher R, Li Q, Uitto J, Akhondzadeh S, Tabrizi M.","Exp Dermatol. 2015 Mar;24(3):220-2. doi: 10.1111/exd.12620.","Youssefian L","Exp Dermatol","2015","2014/12/23","","","10.1111/exd.12620"
"22909152","A case report of Chinese brothers with inherited MECP2-containing duplication: autism and intellectual disability, but not seizures or respiratory infections","Xu X, Xu Q, Zhang Y, Zhang X, Cheng T, Wu B, Ding Y, Lu P, Zheng J, Zhang M, Qiu Z, Yu X.","BMC Med Genet. 2012 Aug 21;13:75. doi: 10.1186/1471-2350-13-75.","Xu X","BMC Med Genet","2012","2012/08/23","PMC3506511","","10.1186/1471-2350-13-75"
"25712080","Novel de novo heterozygous loss-of-function variants in MED13L and further delineation of the MED13L haploinsufficiency syndrome","Cafiero C, Marangi G, Orteschi D, Ali M, Asaro A, Ponzi E, Moncada A, Ricciardi S, Murdolo M, Mancano G, Contaldo I, Leuzzi V, Battaglia D, Mercuri E, Slavotinek AM, Zollino M.","Eur J Hum Genet. 2015 Nov;23(11):1499-504. doi: 10.1038/ejhg.2015.19. Epub 2015 Feb 25.","Cafiero C","Eur J Hum Genet","2015","2015/02/26","PMC4613466","","10.1038/ejhg.2015.19"
"34348148","Severe deficiency of the voltage-gated sodium channel Na(V)1.2 elevates neuronal excitability in adult mice","Zhang J, Chen X, Eaton M, Wu J, Ma Z, Lai S, Park A, Ahmad TS, Que Z, Lee JH, Xiao T, Li Y, Wang Y, Olivero-Acosta MI, Schaber JA, Jayant K, Yuan C, Huang Z, Lanman NA, Skarnes WC, Yang Y.","Cell Rep. 2021 Aug 3;36(5):109495. doi: 10.1016/j.celrep.2021.109495.","Zhang J","Cell Rep","2021","2021/08/04","PMC8382316","NIHMS1730383","10.1016/j.celrep.2021.109495"
"34357061","Canine Lafora Disease: An Unstable Repeat Expansion Disorder","von Klopmann T, Ahonen S, Espadas-Santiuste I, Matiasek K, Sanchez-Masian D, Rupp S, Vandenberghe H, Rose J, Wang T, Wang P, Minassian BA, Rusbridge C.","Life (Basel). 2021 Jul 14;11(7):689. doi: 10.3390/life11070689.","von Klopmann T","Life (Basel)","2021","2021/08/06","PMC8304204","","10.3390/life11070689"
"30344048","Chd2 Is Necessary for Neural Circuit Development and Long-Term Memory","Kim YJ, Khoshkhoo S, Frankowski JC, Zhu B, Abbasi S, Lee S, Wu YE, Hunt RF.","Neuron. 2018 Dec 5;100(5):1180-1193.e6. doi: 10.1016/j.neuron.2018.09.049. Epub 2018 Oct 18.","Kim YJ","Neuron","2018","2018/10/23","PMC6479120","NIHMS1508731","10.1016/j.neuron.2018.09.049"
"23849776","Detection of clinically relevant genetic variants in autism spectrum disorder by whole-genome sequencing","Jiang YH, Yuen RK, Jin X, Wang M, Chen N, Wu X, Ju J, Mei J, Shi Y, He M, Wang G, Liang J, Wang Z, Cao D, Carter MT, Chrysler C, Drmic IE, Howe JL, Lau L, Marshall CR, Merico D, Nalpathamkalam T, Thiruvahindrapuram B, Thompson A, Uddin M, Walker S, Luo J, Anagnostou E, Zwaigenbaum L, Ring RH, Wang J, Lajonchere C, Wang J, Shih A, Szatmari P, Yang H, Dawson G, Li Y, Scherer SW.","Am J Hum Genet. 2013 Aug 8;93(2):249-63. doi: 10.1016/j.ajhg.2013.06.012. Epub 2013 Jul 11.","Jiang YH","Am J Hum Genet","2013","2013/07/16","PMC3738824","","10.1016/j.ajhg.2013.06.012"
"34634460","Altered neocortical oscillations and cellular excitability in an in vitro Wwox knockout mouse model of epileptic encephalopathy","Breton VL, Aquilino MS, Repudi S, Saleem A, Mylvaganam S, Abu-Swai S, Bardakjian BL, Aqeilan RI, Carlen PL.","Neurobiol Dis. 2021 Dec;160:105529. doi: 10.1016/j.nbd.2021.105529. Epub 2021 Oct 9.","Breton VL","Neurobiol Dis","2021","2021/10/11","PMC8609180","","10.1016/j.nbd.2021.105529"
"18923043","Arx is a direct target of Dlx2 and thereby contributes to the tangential migration of GABAergic interneurons","Colasante G, Collombat P, Raimondi V, Bonanomi D, Ferrai C, Maira M, Yoshikawa K, Mansouri A, Valtorta F, Rubenstein JL, Broccoli V.","J Neurosci. 2008 Oct 15;28(42):10674-86. doi: 10.1523/JNEUROSCI.1283-08.2008.","Colasante G","J Neurosci","2008","2008/10/17","PMC3844830","","10.1523/JNEUROSCI.1283-08.2008"
"12684443","Increased sensitivity to agonist-induced seizures, straub tail, and hippocampal theta rhythm in knock-in mice carrying hypersensitive alpha 4 nicotinic receptors","Fonck C, Nashmi R, Deshpande P, Damaj MI, Marks MJ, Riedel A, Schwarz J, Collins AC, Labarca C, Lester HA.","J Neurosci. 2003 Apr 1;23(7):2582-90. doi: 10.1523/JNEUROSCI.23-07-02582.2003.","Fonck C","J Neurosci","2003","2003/04/10","PMC6742094","","10.1523/JNEUROSCI.23-07-02582.2003"
"26989088","Genetic and neurodevelopmental spectrum of SYNGAP1-associated intellectual disability and epilepsy","Mignot C, von Stülpnagel C, Nava C, Ville D, Sanlaville D, Lesca G, Rastetter A, Gachet B, Marie Y, Korenke GC, Borggraefe I, Hoffmann-Zacharska D, Szczepanik E, Rudzka-Dybała M, Yiş U, Çağlayan H, Isapof A, Marey I, Panagiotakaki E, Korff C, Rossier E, Riess A, Beck-Woedl S, Rauch A, Zweier C, Hoyer J, Reis A, Mironov M, Bobylova M, Mukhin K, Hernandez-Hernandez L, Maher B, Sisodiya S, Kuhn M, Glaeser D, Weckhuysen S, Myers CT, Mefford HC, Hörtnagel K, Biskup S; EuroEPINOMICS-RES MAE working group, Lemke JR, Héron D, Kluger G, Depienne C.","J Med Genet. 2016 Aug;53(8):511-22. doi: 10.1136/jmedgenet-2015-103451. Epub 2016 Mar 17.","Mignot C","J Med Genet","2016","2016/03/19","","","10.1136/jmedgenet-2015-103451"
"30032983","Mutations in LNPK, Encoding the Endoplasmic Reticulum Junction Stabilizer Lunapark, Cause a Recessive Neurodevelopmental Syndrome","Breuss MW, Nguyen A, Song Q, Nguyen T, Stanley V, James KN, Musaev D, Chai G, Wirth SA, Anzenberg P, George RD, Johansen A, Ali S, Zia-Ur-Rehman M, Sultan T, Zaki MS, Gleeson JG.","Am J Hum Genet. 2018 Aug 2;103(2):296-304. doi: 10.1016/j.ajhg.2018.06.011. Epub 2018 Jul 19.","Breuss MW","Am J Hum Genet","2018","2018/07/24","PMC6080764","","10.1016/j.ajhg.2018.06.011"
"23466526","ZEB2 zinc-finger missense mutations lead to hypomorphic alleles and a mild Mowat-Wilson syndrome","Ghoumid J, Drevillon L, Alavi-Naini SM, Bondurand N, Rio M, Briand-Suleau A, Nasser M, Goodwin L, Raymond P, Yanicostas C, Goossens M, Lyonnet S, Mowat D, Amiel J, Soussi-Yanicostas N, Giurgea I.","Hum Mol Genet. 2013 Jul 1;22(13):2652-61. doi: 10.1093/hmg/ddt114. Epub 2013 Mar 5.","Ghoumid J","Hum Mol Genet","2013","2013/03/08","","","10.1093/hmg/ddt114"
"18300272","Novel CCM1, CCM2, and CCM3 mutations in patients with cerebral cavernous malformations: in-frame deletion in CCM2 prevents formation of a CCM1/CCM2/CCM3 protein complex","Stahl S, Gaetzner S, Voss K, Brackertz B, Schleider E, Sürücü O, Kunze E, Netzer C, Korenke C, Finckh U, Habek M, Poljakovic Z, Elbracht M, Rudnik-Schöneborn S, Bertalanffy H, Sure U, Felbor U.","Hum Mutat. 2008 May;29(5):709-17. doi: 10.1002/humu.20712.","Stahl S","Hum Mutat","2008","2008/02/27","","","10.1002/humu.20712"
"16920270","Neuronal production and precursor proliferation defects in the neocortex of mice with loss of function in the canonical Wnt signaling pathway","Zhou CJ, Borello U, Rubenstein JL, Pleasure SJ.","Neuroscience. 2006 Nov 3;142(4):1119-31. doi: 10.1016/j.neuroscience.2006.07.007. Epub 2006 Aug 22.","Zhou CJ","Neuroscience","2006","2006/08/22","","","10.1016/j.neuroscience.2006.07.007"
"28150739","Alterations in the carnitine cycle in a mouse model of Rett syndrome","Mucerino S, Di Salle A, Alessio N, Margarucci S, Nicolai R, Melone MA, Galderisi U, Peluso G.","Sci Rep. 2017 Feb 2;7:41824. doi: 10.1038/srep41824.","Mucerino S","Sci Rep","2017","2017/02/03","PMC5288798","","10.1038/srep41824"
"25802558","Psychopathology and cognitive performance in individuals with membrane-associated guanylate kinase mutations: a functional network phenotyping study","Baker K, Scerif G, Astle DE, Fletcher PC, Raymond FL.","J Neurodev Disord. 2015;7(1):8. doi: 10.1186/s11689-015-9105-x. Epub 2015 Feb 27.","Baker K","J Neurodev Disord","2015","2015/03/25","PMC4369839","","10.1186/s11689-015-9105-x"
"21964919","X-linked Angelman-like syndrome caused by Slc9a6 knockout in mice exhibits evidence of endosomal-lysosomal dysfunction","Strømme P, Dobrenis K, Sillitoe RV, Gulinello M, Ali NF, Davidson C, Micsenyi MC, Stephney G, Ellevog L, Klungland A, Walkley SU.","Brain. 2011 Nov;134(Pt 11):3369-83. doi: 10.1093/brain/awr250. Epub 2011 Sep 29.","Strømme P","Brain","2011","2011/10/04","PMC3212719","","10.1093/brain/awr250"
